query_ID	profile_ID	query_length	profile_length	align_length	query_from	query_to	profile_from	profile_to	profile_proportion	bit_score	e-value	positive_hit_probability	is_best_overlap	found_catalytic_pattern	profile_linked_ECs
WP_010211217	PRI000262	526	     361	      60	     191	     246	      52	     111	    0.17	   31.88	1.8E-1     	0	F	-	1.2.1.27;1.2.1.18	
WP_010211217	PRI003256	526	     364	      60	     191	     246	      53	     112	    0.16	   31.49	2.5E-1     	0	F	-	1.2.1.27	
WP_010211217	PRI214011	526	      94	      55	      44	      90	      19	      66	    0.51	   29.25	2.8E-1     	0	F	-	(1.2.1.85)	
WP_010211217	PRI004910	526	     368	      47	     205	     245	      74	     120	    0.13	   31.08	3E-1     	0	F	-	1.2.1.32	
WP_010211217	PRI013051	526	     345	     122	     151	     253	      21	     118	    0.28	    31.1	3.3E-1     	0	F	-	1.1.1.257	
WP_010211217	PRI000282	526	     238	      39	     151	     186	     122	     157	    0.15	   30.01	4.9E-1     	0	F	-	2.7.4.22	
WP_010211216	PRI012129	287	     300	     294	      10	     287	      17	     296	    0.93	   77.44	4.1E-17     	0	T	-	3.1.1.15	
WP_010211216	PRI011284	287	     299	     274	       1	     263	       1	     268	     0.9	   65.43	5.9E-13     	0	F	-	3.1.1.17	
WP_010210955	PRI012241	402	     368	     178	      25	     194	      14	     185	    0.47	   43.79	2.3E-5     	0	T	-	4.1.3.41	
WP_010210955	PRI002252	402	     368	     170	      27	     184	       3	     158	    0.42	   33.91	3E-2     	0	F	-	5.1.1.1	
WP_010210414	PRI003405	367	     204	     197	      19	     210	       1	     197	    0.97	  188.09	4.2E-59     	0.436	T	-	3.1.2.4	
WP_010210414	PRI001982	367	     258	     184	      25	     195	       7	     180	    0.67	   71.41	6.6E-15     	0	F	-	4.2.1.17	
WP_010210414	PRI207138	367	     230	     187	      25	     195	       8	     182	    0.76	   50.51	6.3E-8     	0	F	-	(1.1.1.35)	
WP_010210414	PRI003672	367	     230	     180	      27	     195	      10	     178	    0.73	   49.74	9.7E-8     	0	F	-	5.3.3.8	
WP_010210414	PRI005944	367	     230	     188	      25	     195	       8	     182	    0.76	   46.66	1.3E-6     	0	F	-	5.1.2.3;4.2.1.17;1.1.1.35	
WP_010210414	PRI003614	367	     250	     147	      31	     161	      14	     141	    0.51	   44.66	5.8E-6     	0	F	-	4.2.1.55	
WP_010210414	PRI011301	367	     242	     155	      31	     161	       2	     128	    0.52	   33.83	1.9E-2     	0	F	-	4.2.1.116	
WP_010210414	PRI010275	367	     255	      63	      26	      84	      17	      74	    0.23	   33.76	2.6E-2     	0	F	-	4.2.1.17	
WP_010210414	PRI000607	367	     736	      54	     234	     287	     154	     204	    0.07	   32.58	8.3E-2     	0	T	-	1.14.11.16	
WP_010210414	PRI001977	367	     272	     164	      33	     171	      16	     171	    0.57	   30.92	1.7E-1     	0	F	-	4.1.3.36	
WP_010210414	PRI000253	367	     156	      50	     296	     344	      98	     146	    0.31	   28.22	9.1E-1     	0	T	-	2.3.1.1	
WP_010210413	PRI011506	383	     385	     379	       3	     375	       2	     380	    0.98	   351.1	3.4E-120     	0.014	T	-	1.3.8.1	
WP_010210413	PRI012181	383	     376	     335	      50	     377	      45	     373	    0.88	  215.52	2.4E-67     	0	F	-	1.3.8.5	
WP_010210413	PRI012182	383	     381	     362	      25	     378	      20	     379	    0.94	  169.69	1.1E-49     	0	F	-	1.3.8.4	
WP_010210413	PRI012179	383	     383	     382	       4	     378	       3	     382	    0.99	   137.7	1E-37     	0	F	-	1.3.8.7	
WP_010210413	PRI012178	383	     375	     372	      18	     377	      13	     373	    0.96	  121.55	7.4E-32     	0	F	-	1.3.8.8	
WP_010210413	PRI012177	383	     378	     372	      18	     375	      17	     378	    0.96	  113.82	5.7E-29     	0	F	-	1.3.99.32	
WP_010210413	PRI012176	383	     380	     342	      48	     369	      45	     374	    0.87	  101.09	1.9E-24     	0	F	-	1.3.8.9	
WP_010210413	PRI012180	383	     376	     282	      39	     311	      38	     309	    0.72	   82.24	6.1E-18     	0	F	-	1.3.8.6	
WP_010210413	PRI012175	383	     394	     279	     127	     378	     141	     393	    0.64	   49.16	4.2E-7     	0	F	-	1.3.8.3	
WP_010210413	PRI011887	383	     439	      91	     220	     303	     252	     337	     0.2	   39.63	4.3E-4     	0	F	-	1.7.3.1	
WP_010210413	PRI002286	383	     391	     119	      70	     171	      13	     130	     0.3	   35.23	9.6E-3     	0	F	-	1.3.3.6	
WP_010210413	PRI001818	383	     206	      82	     225	     306	      77	     154	    0.38	   31.63	9.4E-2     	0	F	-	3.6.3.41	
WP_010210413	PRI005874	383	    1573	     154	     230	     378	      60	     200	    0.09	   31.22	2.2E-1     	0	F	-	1.3.1.9;3.1.2.14;2.3.1.39;2.3.1.38;4.2.1.59;2.3.1.86	
WP_010210413	PRI211289	383	     244	      73	     233	     305	      39	     105	    0.27	   29.01	8.4E-1     	0	F	-	(2.7.1.52)	
WP_010210411	PRI011506	375	     385	     365	      14	     372	      16	     380	    0.95	  348.02	5E-119     	0.012	T	-	1.3.8.1	
WP_010210411	PRI012182	375	     381	     388	       4	     375	       2	     379	    0.99	  209.75	4E-65     	0.001	F	-	1.3.8.4	
WP_010210411	PRI012181	375	     376	     354	      16	     367	      14	     366	    0.94	  201.27	6.6E-62     	0	F	-	1.3.8.5	
WP_010210411	PRI012179	375	     383	     381	       4	     375	       6	     382	    0.98	  193.17	8.3E-59     	0.001	F	-	1.3.8.7	
WP_010210411	PRI012177	375	     378	     373	      15	     371	      17	     377	    0.96	  164.67	6.8E-48     	0	F	-	1.3.99.32	
WP_010210411	PRI012178	375	     375	     268	     115	     373	     112	     372	     0.7	   112.3	1.7E-28     	0	F	-	1.3.8.8	
WP_010210411	PRI012176	375	     380	     337	      45	     366	      45	     374	    0.87	  110.33	9.2E-28     	0	F	-	1.3.8.9	
WP_010210411	PRI012180	375	     376	     300	       5	     291	       2	     292	    0.77	   85.33	4.8E-19     	0	F	-	1.3.8.6	
WP_010210411	PRI012175	375	     394	     279	     124	     375	     141	     393	    0.64	   32.21	9.1E-2     	0	F	-	1.3.8.3	
WP_010210411	PRI011891	375	     382	      60	      34	      89	      23	      81	    0.15	   30.72	2.8E-1     	0	F	-	1.14.14.12	
WP_010210411	PRI011887	375	     439	      39	     248	     285	     284	     322	    0.09	   29.62	5.5E-1     	0	F	-	1.7.3.1	
WP_010209382	PRI010152	274	     127	      67	      60	     120	      61	     127	    0.53	   30.43	7.6E-2     	0	T	-	5.1.3.2	
WP_010209382	PRI200442	274	     125	     120	      13	     114	       3	     119	    0.94	   28.44	4.6E-1     	0	F	-	(4.2.1.46)	
WP_010209382	PRI011299	274	     124	      40	      15	      53	       4	      43	    0.32	   28.04	4.8E-1     	0	F	-	1.1.1.107	
WP_010209382	PRI003514	274	     203	      26	     139	     164	      19	      44	    0.13	   28.54	6.7E-1     	0.002	T	-	1.1.1.103	
WP_010209291	PRI002165	359	     107	     113	      73	     183	       1	     107	       1	   58.96	8.8E-12     	0	T	-	1.1.1.14	
WP_010209291	PRI212883	359	      90	      85	     184	     268	       4	      88	    0.94	   56.44	4.7E-11     	0	F	-	(1.1.1.103)	
WP_010209291	PRI212664	359	      98	      95	     184	     270	       4	      98	    0.97	   52.39	1.7E-9     	0	F	-	(1.1.1.14)	
WP_010209291	PRI002166	359	      97	     101	      73	     173	       1	      94	    0.97	   51.13	3.6E-9     	0	F	-	1.1.1.103	
WP_010209291	PRI212984	359	      94	      89	     183	     269	       6	      94	    0.95	   49.65	1.2E-8     	0	F	-	(1.1.1.1)	
WP_010209291	PRI002155	359	     124	      45	      76	     119	       4	      45	    0.34	   42.45	7.1E-6     	0.004	F	-	1.1.1.1	
WP_010209291	PRI212666	359	      88	      59	     297	     354	      30	      88	    0.67	   39.91	3E-5     	0	T	-	(1.1.1.14)	
WP_010209291	PRI003449	359	     107	      37	      66	     102	       5	      38	    0.32	   38.88	9.1E-5     	0	F	-	1.1.1.4	
WP_010209291	PRI213054	359	      87	      43	     184	     226	       3	      45	    0.49	   37.22	2.3E-4     	0	F	-	(1.1.1.251)	
WP_010209291	PRI214392	359	      70	      43	      30	      72	      31	      70	    0.57	   35.59	7.3E-4     	0	F	-	(1.1.1.2)	
WP_010209291	PRI212975	359	      98	      89	     182	     263	       4	      91	     0.9	   36.17	7.9E-4     	0	F	-	(1.1.1.9)	
WP_010209291	PRI213015	359	      93	      73	     182	     251	       4	      75	    0.77	    35.3	1.2E-3     	0	F	-	(1.1.1.284)	
WP_010209291	PRI212670	359	      87	      50	     309	     354	      38	      87	    0.57	   34.78	2E-3     	0	F	-	(1.1.1.12)	
WP_010209291	PRI002156	359	     133	      47	      76	     121	       4	      47	    0.33	   34.62	4.5E-3     	0	F	-	1.1.1.284	
WP_010209291	PRI002151	359	     104	      95	      93	     178	      18	     103	    0.83	   33.14	9.5E-3     	0	F	-	1.1.1.9	
WP_010209291	PRI214393	359	      69	      47	      26	      72	      28	      69	    0.61	   32.04	1.1E-2     	0	F	-	(1.1.1.1)	
WP_010209291	PRI212749	359	      90	      88	     182	     261	       1	      82	    0.91	   32.14	1.5E-2     	0	F	-	(1.1.1.301)	
WP_010209291	PRI002437	359	     122	      22	      94	     115	      19	      40	    0.18	   32.92	1.6E-2     	0	F	-	1.1.1.284;1.1.1.1;1.1.1.73	
WP_010209291	PRI212748	359	      85	      75	     271	     342	       1	      73	    0.86	   32.13	1.6E-2     	0	F	-	(1.1.1.301)	
WP_010209291	PRI011764	359	     120	      27	      94	     120	      19	      45	    0.23	   30.66	7.9E-2     	0	F	-	1.2.1.76	
WP_010209291	PRI000337	359	     477	     100	     179	     274	       7	     106	    0.21	   31.17	1.9E-1     	0	F	-	2.5.1.44	
WP_010209291	PRI212884	359	      81	      31	     317	     347	      50	      80	    0.38	   28.13	3.5E-1     	0.001	F	-	(1.1.1.103)	
WP_010209291	PRI214081	359	      69	      36	      40	      72	      44	      69	    0.38	   27.39	4.9E-1     	0	F	-	(1.1.1.324)	
WP_010209291	PRI012750	359	      96	     109	      73	     171	       1	      93	    0.97	   27.66	7.5E-1     	0	F	-	1.1.1.301	
WP_010208316	PRI212343	406	     381	     380	      61	     398	       2	     381	       1	  531.85	0E0     	0	T	-	(2.6.1.81)	
WP_010208316	PRI012415	406	     345	     350	      60	     400	       3	     345	    0.99	  414.93	1.8E-145     	1	F	-	2.6.1.11	
WP_010208316	PRI012409	406	     420	     407	      60	     400	      13	     419	    0.97	  284.22	3.8E-93     	0	F	-	2.6.1.17	
WP_010208316	PRI013699	406	     185	     184	     143	     323	       1	     184	    0.99	  231.64	8E-76     	0.323	F	-	2.6.1.11	
WP_010208316	PRI012411	406	     160	     147	     168	     314	       4	     150	    0.92	  215.32	6.1E-70     	0	F	-	2.6.1.17;2.6.1.11	
WP_010208316	PRI212344	406	     163	     154	     168	     318	       7	     157	    0.93	  181.38	1.2E-56     	0	F	-	(2.6.1.81)	
WP_010208316	PRI212414	406	     174	     150	     159	     303	       5	     153	    0.86	  138.27	4.9E-40     	0	F	-	(2.6.1.13)	
WP_010208316	PRI202507	406	     172	     154	     163	     301	       2	     149	    0.86	  111.65	6.4E-30     	0	F	-	(2.6.1.82)	
WP_010208316	PRI006421	406	     163	     147	     188	     322	      20	     163	    0.88	  102.15	1.5E-26     	0	F	-	2.6.1.62	
WP_010208316	PRI001249	406	      40	      37	      17	      53	       4	      40	    0.93	    82.2	1E-20     	0.5	T	-	2.6.1.81	
WP_010208316	PRI212412	406	     337	     261	     141	     355	      25	     270	    0.73	   89.57	1.6E-20     	0	F	-	(2.6.1.13)	
WP_010208316	PRI003665	406	     194	     100	     171	     265	      36	     132	     0.5	   80.35	2.5E-18     	0	F	-	5.4.3.8	
WP_010208316	PRI001251	406	     164	     124	     189	     302	      22	     143	    0.74	   75.01	9.6E-17     	0	F	-	2.6.1.19	
WP_010208316	PRI013692	406	      43	      39	      56	      94	       3	      41	    0.91	    69.9	2.9E-16     	0.033	F	-	2.6.1.17;2.6.1.11	
WP_010208316	PRI212410	406	      39	      38	      16	      53	       2	      39	    0.97	    66.7	3.5E-15     	0	F	-	(2.6.1.17)	
WP_010208316	PRI213698	406	      43	      39	      56	      94	       3	      41	    0.91	   62.58	1E-13     	1	F	-	(2.6.1.11)	
WP_010208316	PRI211643	406	     182	     121	     191	     297	      41	     154	    0.63	   65.49	3E-13     	0	F	-	(2.8.1.6)	
WP_010208316	PRI001245	406	     172	     127	     189	     302	      26	     150	    0.73	    64.6	4.3E-13     	0	F	-	2.6.1.19;2.6.1.22	
WP_010208316	PRI003272	406	      40	      39	      15	      53	       2	      40	    0.97	   59.82	1.2E-12     	0.522	F	-	2.6.1.11	
WP_010208316	PRI002365	406	     161	     122	     193	     302	      28	     139	     0.7	   62.96	1.5E-12     	0	F	-	2.6.1.40;2.6.1.44	
WP_010208316	PRI212349	406	     357	     116	     158	     265	      98	     213	    0.32	   65.57	2.2E-12     	0	F	-	(5.4.3.8)	
WP_010208316	PRI213697	406	      60	      59	     345	     403	       1	      59	    0.98	   59.49	2.3E-12     	0.246	F	-	(2.6.1.11)	
WP_010208316	PRI202420	406	     184	      71	     189	     259	      48	     118	    0.39	   62.64	2.6E-12     	0	F	-	(2.6.1.76)	
WP_010208316	PRI213549	406	      61	      55	     346	     400	       3	      57	     0.9	   58.71	4E-12     	0	F	-	(2.6.1.81)	
WP_010208316	PRI213691	406	      62	      56	     345	     400	       2	      57	     0.9	   57.19	1.5E-11     	0.001	F	-	(2.6.1.17)	
WP_010208316	PRI001237	406	     158	     119	     193	     302	      25	     136	    0.71	   59.91	1.8E-11     	0	F	-	2.6.1.44	
WP_010208316	PRI002442	406	     164	      62	     191	     250	      19	      78	    0.37	   59.11	3E-11     	0	F	-	2.6.1.36	
WP_010208316	PRI003815	406	     152	      53	     216	     268	      42	      94	    0.35	    54.7	9E-10     	0	F	-	4.1.1.64	
WP_010208316	PRI212417	406	      32	      32	     130	     161	       1	      32	       1	   50.83	1.4E-9     	0	F	-	(2.6.1.11)	
WP_010208316	PRI013564	406	     132	     121	     189	     299	      10	     128	     0.9	   53.28	2.1E-9     	0	F	-	2.6.1.62	
WP_010208316	PRI001252	406	      29	      28	     134	     161	       2	      29	    0.97	   49.62	3.5E-9     	0.003	F	-	2.6.1.17;2.6.1.11	
WP_010208316	PRI213695	406	      95	      81	     188	     267	       3	      83	    0.85	   51.27	4.6E-9     	0	F	-	(2.6.1.13)	
WP_010208316	PRI213550	406	      29	      26	     133	     158	       1	      26	     0.9	   43.84	3.2E-7     	0	F	-	(2.6.1.81)	
WP_010208316	PRI002696	406	     159	      85	     189	     270	      16	      98	    0.52	    46.6	6.8E-7     	0	F	-	2.6.1.77	
WP_010208316	PRI213551	406	      42	      40	      56	      95	       2	      41	    0.95	   42.85	9E-7     	0	F	-	(2.6.1.81)	
WP_010208316	PRI213557	406	     243	     111	     189	     291	     103	     204	    0.42	   47.06	1.2E-6     	0	F	-	(2.6.1.76)	
WP_010208316	PRI213558	406	     133	      81	     185	     264	      13	      93	    0.61	   42.85	8.8E-6     	0	F	-	(2.6.1.76)	
WP_010208316	PRI002425	406	     124	      62	     189	     249	      13	      73	    0.49	      42	1.2E-5     	0	F	-	2.6.1.18	
WP_010208316	PRI013341	406	     308	     145	     222	     343	     180	     306	    0.41	   44.08	1.6E-5     	0	F	-	4.2.3.134	
WP_010208316	PRI013334	406	     173	     102	     224	     315	      63	     162	    0.58	   42.04	2.8E-5     	0	F	-	4.2.3.2	
WP_010208316	PRI212397	406	      30	      24	      30	      53	       7	      30	     0.8	   35.94	2.2E-4     	0	F	-	(2.6.1.19;2.6.1.22)	
WP_010208316	PRI212393	406	      80	      48	      30	      77	       7	      54	     0.6	   36.92	3.1E-4     	0	F	-	(4.1.1.64)	
WP_010208316	PRI213565	406	      39	      40	      57	      94	       1	      39	       1	   33.29	2.2E-3     	0	F	-	(2.6.1.62)	
WP_010208316	PRI212357	406	     107	      45	      54	      95	      52	      94	     0.4	   34.68	3.1E-3     	0	F	-	(2.6.1.62)	
WP_010208316	PRI000942	406	     469	      76	     286	     361	      55	     130	    0.16	   33.29	4.5E-2     	0	F	-	2.4.1.115	
WP_010208316	PRI013694	406	      39	      18	      57	      74	       1	      18	    0.46	   28.55	1.1E-1     	0	F	-	2.6.1.13	
WP_010208316	PRI013467	406	     173	     117	     193	     295	      35	     145	    0.64	   30.81	1.8E-1     	0	F	-	2.6.1.96	
WP_010208316	PRI213465	406	      98	      71	      30	      95	      18	      85	    0.69	   28.49	4.6E-1     	0	F	-	(2.6.1.96)	
WP_010208316	PRI013559	406	      59	      54	     349	     400	       2	      55	    0.92	   27.44	4.7E-1     	0	F	-	2.6.1.76	
WP_010207013	PRI011506	592	     385	     330	     139	     455	     101	     382	    0.73	   86.85	4.6E-19     	0	T	-	1.3.8.1	
WP_010207013	PRI012181	592	     376	     322	     139	     448	      94	     366	    0.73	   67.22	1.4E-12     	0	F	-	1.3.8.5	
WP_010207013	PRI012182	592	     381	     391	      68	     444	      26	     367	     0.9	   49.89	4.9E-7     	0	F	-	1.3.8.4	
WP_010207013	PRI012176	592	     380	     157	     151	     447	     108	     374	    0.38	   77.37	2.1E-6     	0	F	-	1.3.8.9	
WP_010207013	PRI012178	592	     375	     168	     139	     298	      93	     241	     0.4	   43.74	3.8E-5     	0	F	-	1.3.8.8	
WP_010207013	PRI012177	592	     378	     113	      68	     174	      30	     136	    0.28	   35.63	1.3E-2     	0	F	-	1.3.99.32	
WP_010207013	PRI012179	592	     383	     296	     165	     448	     123	     374	    0.66	   35.63	1.5E-2     	0	F	-	1.3.8.7	
WP_010207013	PRI012180	592	     376	     219	     139	     339	      97	     286	    0.51	   34.48	3.5E-2     	0	F	-	1.3.8.6	
WP_010207013	PRI213085	592	     272	      49	     407	     454	     207	     255	    0.18	   32.23	1.3E-1     	0	F	-	(6.2.1.7)	
WP_010207016	PRI011506	601	     385	     324	     138	     454	     101	     382	    0.73	   92.24	8.9E-21     	0	T	-	1.3.8.1	
WP_010207016	PRI012181	601	     376	     324	     136	     447	      92	     366	    0.73	   60.67	1.5E-10     	0	F	-	1.3.8.5	
WP_010207016	PRI012182	601	     381	     347	      98	     436	      55	     360	     0.8	   57.21	2.4E-9     	0	F	-	1.3.8.4	
WP_010207016	PRI012176	601	     380	     311	     142	     446	     100	     374	    0.72	    48.7	1E-6     	0	F	-	1.3.8.9	
WP_010207016	PRI003577	601	     242	      59	     275	     331	      78	     133	    0.23	   32.01	1.6E-1     	0	F	-	1.21.4.1	
WP_010207016	PRI012179	601	     383	      56	     395	     447	     319	     374	    0.15	   32.16	1.7E-1     	0	F	-	1.3.8.7	
WP_010207016	PRI010181	601	     344	     120	      37	     153	     201	     316	    0.34	   31.31	3.2E-1     	0	F	-	3.2.1.39	
WP_010207016	PRI000413	601	     355	      31	     403	     433	     165	     191	    0.08	   30.28	6.9E-1     	0	F	-	1.3.1.42	
WP_010207340	PRI013467	454	     173	     155	     199	     349	       7	     161	     0.9	  170.63	6.6E-52     	0.003	T	-	2.6.1.96	
WP_010207340	PRI012415	454	     345	     365	      87	     445	      22	     345	    0.94	  159.16	1.9E-45     	0	F	-	2.6.1.11	
WP_010207340	PRI013699	454	     185	     208	     156	     363	       1	     185	       1	  104.14	9.4E-27     	0	F	-	2.6.1.11	
WP_010207340	PRI212414	454	     174	     154	     206	     359	      22	     171	    0.86	   96.67	2.8E-24     	0	F	-	(2.6.1.13)	
WP_010207340	PRI006421	454	     163	     134	     211	     339	       9	     142	    0.82	   91.37	1.6E-22     	0	F	-	2.6.1.62	
WP_010207340	PRI002696	454	     159	      90	     208	     297	       1	      90	    0.57	   87.43	4.7E-21     	0	F	-	2.6.1.77	
